"PMNUM","TIMES_SCHEDULED","TIMES_ONTIME","TIMES_LATE","TIMES_NOT_COMPLETED","AVG_PLANNED_HRS","AVG_ACTUAL_HRS"
PM111934,1,1,0,0,2.0166666666666666,2.0
PM111935,1,1,0,0,2.0166666666666666,2.25
PM111936,1,1,0,0,2.0166666666666666,4.0
PM111937,1,1,0,0,2.0166666666666666,2.0
PM111938,1,1,0,0,2.0166666666666666,2.0
PM111939,1,1,0,0,2.0166666666666666,2.0
PM111942,2,2,0,0,0.75,0.6833333333333333
PM111943,2,2,0,0,0.75,0.8
PM111944,2,1,1,0,1.7666666666666666,1.75
PM111945,2,2,0,0,1.7666666666666666,1.75
PM111946,2,2,0,0,1.7666666666666666,1.75
PM111947,2,2,0,0,1.7666666666666666,2.625
PM111948,2,2,0,0,1.7666666666666666,1.75
PM111949,2,2,0,0,1.7666666666666666,1.75
PM111950,2,2,0,0,1.7666666666666666,2.0
PM111951,2,2,0,0,1.7666666666666666,1.875
PM111952,2,2,0,0,1.0166666666666666,0.9583333333333333
PM111953,2,2,0,0,1.0166666666666666,1.0
PM111957,11,11,0,0,1.0166666666666664,1.143939393939394
PM111958,11,11,0,0,1.0166666666666664,1.1818181818181819
PM111959,12,12,0,0,0.7666666666666667,0.9166666666666666
PM111960,12,12,0,0,0.7666666666666667,0.9166666666666666
PM111962,4,4,0,0,1.0166666666666666,1.0
PM111963,11,10,1,0,1.0,1.0
PM111964,6,6,0,0,8.016666666666667,8.0
PM111965,5,5,0,0,0.5166666666666667,0.5
PM111967,4,4,0,0,0.7666666666666667,0.6875
PM111968,4,4,0,0,0.7666666666666667,0.9583333333333334
PM111969,4,4,0,0,0.7666666666666667,0.75
PM111970,4,4,0,0,0.7666666666666667,0.75
PM111971,4,3,1,0,0.7666666666666667,0.41666666666666663
PM111972,4,3,1,0,0.7666666666666667,0.75
PM111973,12,12,0,0,0.5,0.4680555555555555
PM111974,12,12,0,0,0.5,0.5833333333333334
PM111975,12,12,0,0,0.5,0.5
PM111976,12,12,0,0,0.5,0.5
PM111977,12,12,0,0,0.5,0.5
PM111978,10,10,0,0,0.5,0.5833333333333333
PM111979,12,12,0,0,0.5,0.5
PM111980,12,12,0,0,0.5,0.5
PM111981,1,1,0,0,8.0,8.0
PM111982,3,3,0,0,1.0166666666666666,1.0
PM111983,3,3,0,0,1.0166666666666666,1.0
PM111984,3,3,0,0,1.0166666666666666,1.0
PM111985,3,3,0,0,1.0166666666666666,1.1666666666666667
PM111986,4,4,0,0,1.0,1.0
PM111987,4,4,0,0,1.0,1.0
PM111988,4,4,0,0,1.0,1.0
PM111989,4,4,0,0,1.0,1.0
PM111990,4,4,0,0,1.0,1.0
PM111991,4,4,0,0,1.0,1.0
PM111992,4,4,0,0,1.0,1.0
PM111993,4,4,0,0,1.0,1.0
PM111994,4,4,0,0,1.0,1.0
PM111995,4,4,0,0,1.0,1.0
PM111996,4,4,0,0,1.0,1.0
PM111997,4,4,0,0,1.0,1.0
PM111998,4,4,0,0,1.0,1.0
PM111999,4,4,0,0,1.0,1.0
PM112000,4,4,0,0,1.0,1.0
PM112001,4,4,0,0,1.0,1.0
PM112002,4,4,0,0,1.0,1.0
PM112003,4,4,0,0,1.0,1.0
PM112004,4,4,0,0,1.0,1.0
PM112005,4,4,0,0,1.0,1.0
PM112006,4,4,0,0,1.0,1.0
PM112007,4,4,0,0,1.0,1.0
PM112008,4,4,0,0,1.0,1.0
PM112009,4,4,0,0,1.0,1.0
PM112010,4,4,0,0,1.0,1.0
PM112011,4,4,0,0,1.0,1.0
PM112012,4,4,0,0,1.0,1.0
PM112013,4,4,0,0,1.0,1.0
PM112014,4,4,0,0,1.0,1.0
PM112015,4,4,0,0,1.0,1.0
PM112016,4,4,0,0,1.0,1.0
PM112017,4,4,0,0,1.0,1.0
PM112018,4,4,0,0,1.0,1.0
PM112019,4,4,0,0,1.0,1.0
PM112020,4,4,0,0,1.0,1.0
PM112021,4,4,0,0,1.0,1.0
PM112022,4,4,0,0,1.0,1.0
PM112023,4,4,0,0,1.0,1.0
PM112024,4,4,0,0,1.0,1.0
PM112025,4,4,0,0,1.0,1.0
PM112026,4,4,0,0,1.0,1.0
PM112027,4,4,0,0,1.0,1.0
PM112028,4,4,0,0,1.0,1.0
PM112029,4,4,0,0,1.0,1.0
PM112030,4,4,0,0,1.0,1.0
PM112031,4,4,0,0,1.0,1.0
PM112032,4,4,0,0,1.0,1.0
PM112033,4,4,0,0,1.0,1.0
PM112034,4,4,0,0,1.0,1.0
PM112035,4,4,0,0,1.0,1.0
PM112036,4,4,0,0,1.0,1.0
PM112037,4,4,0,0,1.0,1.0
PM112038,4,4,0,0,1.0,1.0
PM112041,4,4,0,0,1.0,1.0
PM112042,4,4,0,0,1.0,1.0
PM112043,4,4,0,0,1.0,1.0
PM112044,4,4,0,0,1.0,1.0
PM112045,4,4,0,0,1.0,1.0
PM112046,4,4,0,0,1.0,1.0
PM112047,4,4,0,0,1.0,1.0
PM112048,4,4,0,0,1.0,1.0
PM112049,4,4,0,0,1.0,1.0
PM112050,4,4,0,0,1.0,1.0
PM112051,4,4,0,0,1.0,1.0
PM112052,4,4,0,0,1.0,1.0
PM112053,4,4,0,0,1.0,1.0
PM112056,4,4,0,0,1.0,1.0
PM112057,4,4,0,0,1.0,1.0
PM112058,4,4,0,0,1.0,1.0
PM112059,4,4,0,0,1.0,1.0
PM112060,4,4,0,0,1.0,1.0
PM112061,4,4,0,0,1.0,1.0
PM112062,4,4,0,0,1.0,1.0
PM112063,4,4,0,0,1.0,1.0
PM112064,4,4,0,0,1.0,1.0
PM112065,4,4,0,0,1.0,1.0
PM112066,4,4,0,0,1.0,1.0
PM112067,4,4,0,0,1.0,1.0
PM112068,4,4,0,0,1.0,1.0
PM112069,4,4,0,0,1.0,1.0
PM112070,4,4,0,0,1.0,1.0
PM112071,4,4,0,0,1.0,1.0
PM112072,4,4,0,0,1.0,1.0
PM112073,4,4,0,0,1.0,1.0
PM112074,4,4,0,0,1.0,1.0
PM112075,4,4,0,0,1.0,1.0
PM112076,4,4,0,0,1.0,1.0
PM112077,4,4,0,0,1.0,1.0
PM112078,4,4,0,0,1.0,1.0
PM112079,4,4,0,0,1.0,1.0
PM112080,4,4,0,0,1.0,1.0
PM112081,4,4,0,0,1.0,1.0
PM112082,4,4,0,0,1.0,1.0
PM112083,4,4,0,0,1.0,1.0
PM112084,4,4,0,0,1.0,1.0
PM112085,4,4,0,0,1.0,1.0
PM112086,4,4,0,0,1.0,1.0
PM112087,4,4,0,0,1.0,1.0
PM112088,4,4,0,0,1.0,1.0
PM112089,4,4,0,0,1.0,1.0
PM112090,4,4,0,0,1.0,1.0
PM112091,4,4,0,0,1.0,1.0
PM112092,4,4,0,0,1.0,1.0
PM112093,4,4,0,0,1.0,1.0
PM112094,4,4,0,0,1.0,1.0
PM112095,4,4,0,0,1.0,1.0
PM112096,4,4,0,0,1.0,1.0
PM112097,4,4,0,0,1.0,1.0
PM112098,4,4,0,0,1.0,1.0
PM112099,4,4,0,0,1.0,1.0
PM112100,4,4,0,0,1.0,1.0
PM112101,4,4,0,0,1.0,1.0
PM112102,4,4,0,0,1.0,1.0
PM112103,4,4,0,0,1.0,1.0
PM112104,4,4,0,0,1.0,1.0
PM112105,4,4,0,0,1.0,1.0
PM112106,4,4,0,0,1.0,1.0
PM112107,4,4,0,0,1.0,1.0
PM112109,4,4,0,0,1.0,1.0
PM112110,4,4,0,0,1.0,1.0
PM112111,4,4,0,0,1.0,1.0
PM112112,4,4,0,0,1.0,1.0
PM112113,4,4,0,0,1.0,1.0
PM112114,4,4,0,0,1.0,1.0
PM112115,4,4,0,0,1.0,1.0
PM112116,4,4,0,0,1.0,1.0
PM112117,4,4,0,0,1.0,1.0
PM112118,4,4,0,0,1.0,1.0
PM112120,4,4,0,0,1.0,1.0
PM112121,4,4,0,0,1.0,1.0
PM112122,4,4,0,0,1.0,1.0
PM112123,4,4,0,0,1.0,1.0
PM112124,4,4,0,0,1.0,1.0
PM112125,4,4,0,0,1.0,1.0
PM112126,4,4,0,0,1.0,1.0
PM112127,4,4,0,0,1.0,1.0
PM112128,4,4,0,0,1.0,1.0
PM112129,4,4,0,0,1.0,1.0
PM112130,4,4,0,0,1.0,1.0
PM112131,4,4,0,0,1.0,1.0
PM112132,4,4,0,0,1.0,1.0
PM112133,4,4,0,0,1.0,1.0
PM112136,4,4,0,0,1.0,1.0
PM112137,4,4,0,0,1.0,1.0
PM112138,4,4,0,0,1.0,1.0
PM112139,4,4,0,0,1.0,1.0
PM112140,4,4,0,0,1.0,1.0
PM112141,4,4,0,0,1.0,1.0
PM112144,4,4,0,0,1.0,1.0
PM112145,4,4,0,0,1.0,1.0
PM112146,4,4,0,0,1.0,1.0
PM112147,4,4,0,0,1.0,1.0
PM112148,4,4,0,0,1.0,1.0
PM112149,4,4,0,0,1.0,1.0
PM112150,4,4,0,0,1.0,1.0
PM112151,4,4,0,0,1.0,1.0
PM112152,4,4,0,0,1.0,1.0
PM112153,4,4,0,0,1.0,1.0
PM112154,4,4,0,0,1.0,1.0
PM112155,4,4,0,0,1.0,1.0
PM112156,4,4,0,0,1.0,1.0
PM112157,4,4,0,0,1.0,1.0
PM112158,4,4,0,0,1.0,1.0
PM112159,4,4,0,0,1.0,1.0
PM112160,4,4,0,0,1.0,1.0
PM112161,4,4,0,0,1.0,1.0
PM112162,4,4,0,0,1.0,1.0
PM112163,4,4,0,0,1.0,1.0
PM112164,4,4,0,0,1.0,1.0
PM112165,4,4,0,0,1.0,1.0
PM112166,4,4,0,0,1.0,1.0
PM112167,4,4,0,0,1.0,1.0
PM112168,4,4,0,0,1.0,1.0
PM112169,4,4,0,0,1.0,1.0
PM112170,4,4,0,0,1.0,1.0
PM112171,4,4,0,0,1.0,1.0
PM112172,4,4,0,0,1.0,1.0
PM112173,4,4,0,0,1.0,1.0
PM112174,4,4,0,0,1.0,1.0
PM112175,4,4,0,0,1.0,1.0
PM112176,4,4,0,0,1.0,1.0
PM112177,4,4,0,0,1.0,1.0
PM112178,4,4,0,0,1.0,1.0
PM112179,4,4,0,0,1.0,1.0
PM112180,4,4,0,0,1.0,1.0
PM112183,4,4,0,0,1.0,1.0
PM112184,4,4,0,0,1.0,1.0
PM112185,4,4,0,0,1.0,1.0
PM112186,4,4,0,0,1.0,1.0
PM112187,4,4,0,0,1.0,1.0
PM112188,4,4,0,0,1.0,1.0
PM112189,4,4,0,0,1.0,1.0
PM112190,4,4,0,0,1.0,1.0
PM112191,4,4,0,0,1.0,1.0
PM112192,4,4,0,0,1.0,1.0
PM112193,4,4,0,0,1.0,1.0
PM112194,4,4,0,0,1.0,1.0
PM112195,4,4,0,0,1.0,1.0
PM112196,4,4,0,0,1.0,1.0
PM112197,4,4,0,0,1.0,1.0
PM112198,4,4,0,0,1.0,1.0
PM112199,4,4,0,0,1.0,1.0
PM112200,4,4,0,0,1.0,1.0
PM112201,4,4,0,0,1.0,1.0
PM112202,4,4,0,0,1.0,1.0
PM112203,4,4,0,0,1.0,1.0
PM112204,4,4,0,0,1.0,1.0
PM112205,4,4,0,0,1.0,1.0
PM112206,4,4,0,0,1.0,1.0
PM112207,4,4,0,0,1.0,1.0
PM112208,4,4,0,0,1.0,1.0
PM112209,4,4,0,0,1.0,1.0
PM112210,4,4,0,0,1.0,1.0
PM112211,4,4,0,0,1.0,1.0
PM112212,4,4,0,0,1.0,1.0
PM112213,4,4,0,0,1.0,1.0
PM112214,4,4,0,0,1.0,1.0
PM112215,4,4,0,0,1.0,1.0
PM112216,4,4,0,0,1.0,1.0
PM112217,4,4,0,0,1.0,1.0
PM112218,4,4,0,0,1.0,1.0
PM112219,4,4,0,0,1.0,1.0
PM112220,4,4,0,0,1.0,1.0
PM112221,4,4,0,0,1.0,1.0
PM112223,4,4,0,0,0.5,0.5
PM112224,4,4,0,0,0.5,0.5
PM112225,4,4,0,0,0.5,0.625
PM112226,4,4,0,0,0.5,0.625
PM112227,4,4,0,0,0.5,0.625
PM112228,4,4,0,0,0.5,0.625
PM112229,4,4,0,0,0.5,0.5
PM112230,4,4,0,0,0.5,0.5
PM112231,4,4,0,0,0.5,0.5
PM112232,4,4,0,0,0.5,0.5
PM112233,4,4,0,0,0.5,0.625
PM112234,4,4,0,0,0.5,0.625
PM112235,4,4,0,0,0.5,0.625
PM112236,4,4,0,0,0.5,0.5
PM112237,4,4,0,0,0.5,0.5
PM112238,4,4,0,0,0.5,0.5
PM112239,6,6,0,0,5.016666666666667,3.75
PM112240,6,4,2,0,5.016666666666667,3.6527777777777772
PM112241,12,8,4,0,6.5069444444444455,6.48888888888889
PM112242,12,11,1,0,4.016666666666667,3.75
PM112243,12,12,0,0,4.016666666666667,3.8333333333333335
PM112244,12,12,0,0,4.016666666666667,4.0
PM112245,12,12,0,0,4.016666666666667,3.75
PM112246,11,9,2,0,4.016666666666667,3.022727272727273
PM112247,12,12,0,0,3.016666666666666,3.0
PM112248,12,12,0,0,3.016666666666666,2.9722222222222228
PM112249,12,11,1,0,3.016666666666666,1.75
PM112250,6,6,0,0,0.75,0.75
PM112251,6,6,0,0,0.75,0.5750000000000001
PM112252,6,6,0,0,0.75,0.7083333333333334
PM112253,4,4,0,0,1.0166666666666666,1.0
PM112254,6,6,0,0,0.75,0.875
PM112255,1,1,0,0,1.0166666666666666,2.0
PM112256,1,1,0,0,1.0166666666666666,0.9166666666666666
PM112257,1,1,0,0,1.0166666666666666,1.0
PM112258,2,2,0,0,1.0166666666666666,1.0
PM112259,6,6,0,0,1.0166666666666666,1.2638888888888888
PM112260,6,6,0,0,1.0166666666666666,1.1666666666666667
PM112262,4,3,1,0,2.0166666666666666,1.1875
PM112263,4,4,0,0,2.0,2.0
PM112264,6,6,0,0,1.5166666666666666,1.763888888888889
PM112265,4,4,0,0,3.0,2.1041666666666665
PM112266,6,6,0,0,1.5166666666666666,1.4583333333333333
PM112267,1,1,0,0,1.0166666666666666,1.0
PM112271,2,2,0,0,0.7666666666666667,0.75
PM112272,2,2,0,0,0.7666666666666667,0.75
PM112273,2,2,0,0,0.7666666666666667,0.75
PM112274,2,2,0,0,0.7666666666666667,0.75
PM112275,2,2,0,0,0.7666666666666667,0.75
PM112276,2,2,0,0,0.7666666666666667,0.75
PM112277,2,2,0,0,0.7666666666666667,0.625
PM112278,2,2,0,0,0.7666666666666667,0.75
PM112279,2,2,0,0,0.7666666666666667,0.75
PM112280,2,2,0,0,0.7666666666666667,0.75
PM112281,2,2,0,0,0.7666666666666667,0.75
PM112282,2,2,0,0,0.7666666666666667,0.75
PM112283,2,2,0,0,0.7666666666666667,0.75
PM112284,2,2,0,0,0.7666666666666667,0.75
PM112285,3,3,0,0,0.7666666666666667,0.9166666666666666
PM112286,3,2,1,0,0.7666666666666667,0.75
PM112287,3,3,0,0,0.7666666666666667,0.75
PM112288,3,3,0,0,0.7666666666666667,0.75
PM112289,3,3,0,0,0.7666666666666667,0.75
PM112290,4,4,0,0,3.0166666666666666,3.0
PM112300,4,4,0,0,1.0166666666666666,1.0
PM112301,4,4,0,0,1.0166666666666666,1.0
PM112303,11,11,0,0,2.266666666666666,1.25
PM112304,10,10,0,0,2.266666666666666,1.65
PM112306,4,4,0,0,0.26666666666666666,0.25
PM112307,2,2,0,0,1.0166666666666666,1.0
PM112330,1,1,0,0,3.0166666666666666,3.0
PM112331,1,1,0,0,3.0166666666666666,3.0
PM112332,1,1,0,0,3.0166666666666666,3.0
PM112333,1,1,0,0,3.0166666666666666,3.0
PM112334,1,1,0,0,3.0166666666666666,3.0
PM112335,1,1,0,0,3.0166666666666666,3.0
PM112336,1,1,0,0,3.0166666666666666,3.0
PM112337,1,1,0,0,3.0166666666666666,3.0
PM112338,1,1,0,0,3.0166666666666666,3.0
PM112339,1,1,0,0,3.0166666666666666,3.0
PM112340,1,1,0,0,3.0166666666666666,3.0
PM112344,12,9,3,0,5.0,4.666666666666667
PM112345,12,11,1,0,5.0,5.0
PM112348,1,0,1,0,1.0,1.5
PM112349,12,12,0,0,0.5,0.5
PM112350,2,1,1,0,2.0,4.0
PM112351,2,1,1,0,1.5,4.5
PM112352,2,1,1,0,2.0,4.0
PM112353,2,1,1,0,1.0,3.0
PM112354,52,47,5,0,0.25,0.0
PM112356,9,9,0,0,1.0,0.0
PM112357,11,11,0,0,1.0,0.0
PM112359,2,1,1,0,0.5,0.75
PM112360,2,2,0,0,0.5,0.5
PM112361,1,1,0,0,0.5,0.5
PM112362,1,0,1,0,0.5,2.0
PM112363,12,9,3,0,0.5,0.09722222222222221
PM112364,12,9,3,0,0.5,0.05555555555555555
PM112365,12,9,3,0,0.5,0.05555555555555555
PM112366,12,9,3,0,0.5,0.05555555555555555
PM112367,4,3,1,0,2.0,6.25
PM112369,1,1,0,0,1.0,1.0
PM112370,1,1,0,0,1.0,1.0
PM112375,1,1,0,0,1.0,1.0
PM112376,1,1,0,0,1.0,1.0
PM112378,1,1,0,0,1.0,1.0
PM112379,2,2,0,0,1.0,0.75
PM112380,2,1,1,0,1.0,1.0
PM112381,1,1,0,0,1.0,1.0
PM112382,1,1,0,0,1.0,1.0
PM112383,1,1,0,0,1.0,1.0
PM112384,1,1,0,0,1.0,1.0
PM112385,1,1,0,0,1.0,1.0
PM112387,2,2,0,0,1.0,1.0
PM112389,2,2,0,0,1.0,1.0
PM112390,2,2,0,0,1.0,1.0
PM112393,2,2,0,0,1.0,1.0
PM112395,6,6,0,0,1.0,1.0
PM112396,6,6,0,0,1.0,1.0
PM112404,2,2,0,0,1.0,1.0
PM112410,2,2,0,0,1.0,1.0
PM112412,2,2,0,0,1.0,1.0
PM112414,2,2,0,0,1.0,1.0
PM112415,2,2,0,0,1.0,1.0
PM112418,2,1,1,0,1.0,1.0
PM112419,2,2,0,0,1.0,1.0
PM112422,2,2,0,0,1.0,1.0
PM112424,2,2,0,0,1.0,1.0
PM112425,2,1,1,0,1.0,1.0
PM112426,2,2,0,0,1.0,1.0
PM112428,1,1,0,0,1.0,0.25
PM112432,1,1,0,0,1.0,0.25
PM112433,2,1,1,0,1.0,0.875
PM112435,3,3,0,0,0.6666666666666666,0.4166666666666667
PM112436,4,4,0,0,0.6666666666666666,0.525
PM112437,4,4,0,0,0.6666666666666666,0.625
PM112439,4,4,0,0,0.6666666666666666,0.4375
PM112440,3,3,0,0,0.6666666666666666,0.4166666666666667
PM112441,3,3,0,0,0.6666666666666666,0.5
PM112442,4,4,0,0,0.6666666666666666,0.5
PM112443,4,4,0,0,0.6666666666666666,0.5
PM112444,4,4,0,0,0.6666666666666666,0.5
PM112447,4,4,0,0,0.6666666666666666,0.5
PM112449,4,4,0,0,0.6666666666666666,0.5625
PM112450,4,4,0,0,0.6666666666666666,0.4125
PM112451,4,4,0,0,0.6666666666666666,0.5
PM112452,4,4,0,0,0.6666666666666666,0.5
PM112453,4,4,0,0,0.6666666666666666,0.5
PM112454,4,4,0,0,0.6666666666666666,0.5
PM112455,4,4,0,0,0.6666666666666666,0.55
PM112456,4,4,0,0,0.6666666666666666,0.5
PM112457,4,4,0,0,0.6666666666666666,0.5
PM112458,4,4,0,0,0.6666666666666666,0.5
PM112459,4,4,0,0,0.6666666666666666,0.47916666666666663
PM112460,4,4,0,0,0.6666666666666666,0.5
PM112461,4,4,0,0,0.6666666666666666,0.5625
PM112462,4,4,0,0,0.6666666666666666,0.5
PM112463,4,4,0,0,0.6666666666666666,0.5
PM112464,4,4,0,0,0.6666666666666666,0.5
PM112465,4,4,0,0,0.6666666666666666,0.5
PM112466,4,4,0,0,0.6666666666666666,0.3875
PM112467,2,1,1,0,1.5,1.5
PM112468,2,1,1,0,0.25,0.25
PM112469,2,1,1,0,0.25,0.25
PM112470,2,2,0,0,0.5,0.5
PM112471,2,2,0,0,0.5,0.5
PM112472,1,0,1,0,0.5,0.5
PM112473,1,1,0,0,0.5,0.5
PM112474,1,1,0,0,0.5,0.5
PM112475,1,1,0,0,0.5,0.5
PM112476,1,0,1,0,0.5,0.5
PM112477,1,0,1,0,0.5,0.5
PM112478,1,0,1,0,0.5,0.5
PM112479,1,0,1,0,0.5,0.5
PM112480,1,0,1,0,0.5,0.5
PM112481,1,0,1,0,0.5,0.5
PM112482,1,0,1,0,0.5,0.5
PM112483,1,0,1,0,0.5,0.5
PM112484,1,0,1,0,0.5,0.5
PM112485,1,0,1,0,0.5,0.5
PM112486,1,0,1,0,0.5,0.5
PM112487,1,0,1,0,0.5,0.5
PM112488,1,0,1,0,0.5,0.5
PM112489,1,0,1,0,0.5,0.5
PM112490,1,0,1,0,0.5,0.5
PM112491,1,0,1,0,0.5,0.5
PM112492,1,0,1,0,0.5,0.5
PM112493,1,0,1,0,0.5,0.5
PM112494,1,1,0,0,0.5,0.5
PM112495,1,1,0,0,0.5,0.5
PM112496,1,1,0,0,0.5,0.5
PM112497,1,1,0,0,0.5,0.5
PM112498,1,1,0,0,0.5,0.5
PM112499,1,1,0,0,0.5,0.5
PM112500,1,0,1,0,0.5,0.5
PM112501,1,0,1,0,0.5,0.5
PM112502,1,0,1,0,0.5,0.5
PM112503,1,0,1,0,0.5,0.5
PM112504,1,0,1,0,0.5,0.5
PM112505,1,1,0,0,0.5,0.5
PM112506,1,0,1,0,0.5,0.5
PM112507,1,0,1,0,0.5,0.5
PM112508,1,0,1,0,0.5,0.5
PM112509,1,0,1,0,0.5,0.5
PM112510,1,0,1,0,0.5,0.5
PM112511,1,0,1,0,0.5,0.5
PM112512,1,0,1,0,0.5,0.5
PM112513,1,0,1,0,0.5,0.5
PM112514,1,0,1,0,0.5,0.5
PM112515,1,0,1,0,0.5,0.5
PM112516,1,0,1,0,0.5,0.5
PM112517,1,0,1,0,0.5,0.5
PM112518,1,0,1,0,0.5,0.5
PM112519,1,0,1,0,0.5,0.5
PM112520,1,0,1,0,0.5,0.5
PM112521,1,0,1,0,0.5,0.5
PM112522,1,0,1,0,0.5,0.5
PM112523,1,0,1,0,0.5,0.5
PM112524,1,0,1,0,0.5,0.5
PM112525,1,0,1,0,0.5,0.5
PM112526,1,0,1,0,0.5,0.5
PM112527,1,0,1,0,0.5,0.5
PM112528,1,0,1,0,0.5,0.5
PM112529,1,0,1,0,0.5,0.5
PM112530,1,0,1,0,0.5,0.5
PM112531,1,0,1,0,0.5,0.5
PM112532,1,0,1,0,0.5,0.5
PM112533,1,0,1,0,0.5,0.5
PM112534,1,0,1,0,0.5,0.5
PM112535,1,0,1,0,0.5,0.5
PM112536,1,0,1,0,0.5,0.5
PM112537,1,0,1,0,0.5,0.5
PM112538,1,0,1,0,0.5,0.5
PM112539,1,0,1,0,0.5,0.5
PM112540,1,0,1,0,0.5,0.5
PM112541,1,0,1,0,0.5,0.5
PM112542,1,0,1,0,0.5,0.5
PM112543,1,0,1,0,0.5,0.5
PM112544,1,0,1,0,0.5,0.5
PM112545,1,0,1,0,0.5,0.5
PM112546,1,0,1,0,0.5,0.5
PM112547,1,0,1,0,0.5,0.5
PM112548,1,0,1,0,0.5,0.5
PM112549,1,0,1,0,0.5,0.5
PM112550,1,0,1,0,0.5,0.5
PM112551,1,0,1,0,0.5,0.5
PM112552,1,0,1,0,0.5,0.5
PM112553,1,0,1,0,0.5,0.5
PM112554,1,1,0,0,0.5,0.5
PM112555,1,1,0,0,0.5,0.5
PM112556,1,1,0,0,0.5,0.5
PM112557,1,1,0,0,0.5,0.5
PM112558,1,1,0,0,0.5,0.5
PM112559,1,0,1,0,0.5,0.5
PM112560,1,1,0,0,0.5,0.5
PM112561,1,1,0,0,0.5,0.5
PM112562,1,1,0,0,0.5,0.5
PM112563,1,1,0,0,0.5,0.5
PM112564,1,1,0,0,0.5,0.5
PM112565,1,1,0,0,0.5,0.5
PM112566,1,1,0,0,0.5,0.5
PM112567,1,1,0,0,0.5,0.5
PM112568,1,1,0,0,0.5,0.5
PM112569,1,1,0,0,0.5,0.5
PM112570,1,1,0,0,0.5,0.5
PM112571,1,1,0,0,0.5,0.5
PM112572,2,2,0,0,0.5,0.5
PM112573,2,2,0,0,0.5,0.5
PM112574,1,1,0,0,0.5,0.5
PM112575,1,1,0,0,0.5,0.5
PM112576,1,1,0,0,0.5,0.5
PM112577,1,1,0,0,0.5,0.5
PM112578,2,2,0,0,0.5,0.5
PM112579,2,2,0,0,0.5,0.5
PM112580,2,2,0,0,0.5,0.5
PM112581,2,2,0,0,0.5,0.5
PM112582,1,1,0,0,0.5,0.5
PM112583,1,1,0,0,0.5,0.5
PM112584,1,1,0,0,0.5,0.5
PM112585,1,1,0,0,0.5,0.5
PM112586,1,1,0,0,0.5,0.5
PM112587,1,1,0,0,0.5,0.5
PM112588,1,1,0,0,0.5,0.5
PM112589,1,1,0,0,0.5,0.5
PM112590,1,0,1,0,0.5,0.5
PM112591,1,0,1,0,0.5,0.5
PM112592,1,0,1,0,0.5,0.5
PM112593,1,0,1,0,0.5,0.5
PM112594,1,0,1,0,0.5,0.5
PM112595,1,0,1,0,0.5,0.5
PM112596,1,0,1,0,0.5,0.5
PM112597,1,0,1,0,0.5,0.5
PM112598,1,0,1,0,0.5,0.5
PM112599,1,0,1,0,0.5,0.5
PM112600,1,0,1,0,0.5,0.5
PM112601,1,0,1,0,0.5,0.5
PM112602,1,0,1,0,0.5,0.5
PM112603,1,0,1,0,0.5,0.5
PM112604,1,0,1,0,0.5,0.5
PM112605,1,0,1,0,0.5,0.5
PM112606,1,0,1,0,0.5,0.5
PM112607,1,0,1,0,0.5,0.5
PM112608,1,0,1,0,0.5,0.5
PM112609,1,0,1,0,0.5,0.5
PM112610,1,0,1,0,0.5,0.5
PM112611,1,0,1,0,0.5,0.5
PM112612,1,0,1,0,0.5,0.5
PM112613,1,0,1,0,0.5,0.5
PM112614,1,0,1,0,0.5,0.5
PM112615,1,0,1,0,0.5,0.5
PM112616,1,0,1,0,0.5,0.5
PM112617,1,0,1,0,0.5,0.5
PM112618,1,0,1,0,0.5,0.5
PM112619,1,0,1,0,0.5,0.5
PM112620,1,0,1,0,0.5,0.5
PM112621,1,0,1,0,0.5,0.5
PM112622,1,0,1,0,0.5,0.5
PM112623,1,0,1,0,0.5,0.5
PM112624,1,0,1,0,0.5,0.5
PM112625,1,0,1,0,0.5,0.5
PM112626,1,1,0,0,0.5,0.5
PM112627,1,0,1,0,0.5,0.5
PM112628,1,0,1,0,0.5,0.5
PM112629,1,0,1,0,0.5,0.5
PM112630,1,0,1,0,0.5,0.5
PM112631,1,0,1,0,0.5,0.5
PM112632,4,3,1,0,0.5,0.4375
PM112633,1,1,0,0,0.5,0.5
PM112634,1,1,0,0,0.5,0.5
PM112635,1,1,0,0,0.5,0.5
PM112636,1,1,0,0,0.5,0.5
PM112637,1,1,0,0,0.5,0.5
PM112638,4,3,1,0,0.5,0.4375
PM112639,4,4,0,0,0.5,0.5
PM112640,4,4,0,0,0.5,0.5
PM112641,4,4,0,0,0.5,0.5
PM112642,4,4,0,0,0.5,0.5
PM112643,4,4,0,0,0.5,0.4375
PM112644,4,3,1,0,0.5,0.4375
PM112645,4,3,1,0,0.5,0.4375
PM112646,4,3,1,0,0.5,0.4375
PM112647,4,3,1,0,0.5,0.4375
PM112648,4,3,1,0,0.5,0.4375
PM112649,4,3,1,0,0.5,0.4375
PM112650,4,3,1,0,0.5,0.4375
PM112651,4,3,1,0,0.5,0.4375
PM112652,4,4,0,0,0.5,0.4375
PM112653,4,4,0,0,0.5,0.4375
PM112654,4,4,0,0,0.5,0.4375
PM112655,4,4,0,0,0.5,0.4375
PM112656,4,4,0,0,0.5,0.4375
PM112657,4,4,0,0,0.5,0.4375
PM112658,4,4,0,0,0.5,0.4375
PM112659,4,4,0,0,0.5,0.4375
PM112660,4,4,0,0,0.5,0.3958333333333333
PM112661,4,4,0,0,0.5,0.4375
